0,3.7000000000000024,0.06,0.46,0.02,0.03,0,0, 0,0.0,-0.03,0.0,0.0,0.0,0,0
0,3.7000000000000024,0.03,0.13,0.05,0.03,0,0, 0,0.0,-0.03,0.0,0.0,0.0,0,0
0,3.7000000000000024,0.0,0,0,0,0.26,0, 0.26,0.0,0.0,0,0,0,-0.13,0
0.26,3.7000000000000024,0.0,0,0,0,0.66,0.01, 0.0,0.0,0.0,0,0,0,0.0,0.0
0.26,3.7000000000000024,0.0,0.13,0.05,0.03,0,0, -0.06,0.10000000000000009,0.05,-0.13,-0.05,0.0,0,0
0.2,3.8000000000000025,0.05,0.1,0.01,0,0,0, -0.1,0.0,0.010000000000000002,0.0,0.0,0,0,0
0.1,3.8000000000000025,0.060000000000000005,0.1,0.01,0,0,0, -0.1,0.0,0.010000000000000002,0.0,0.0,0,0,0
0.0,3.8000000000000025,0.07,0.39,0.01,0.03,0,0, 0.0,0.0,-0.030000000000000006,0.0,0.0,0.0,0,0
0,3.8000000000000025,0.04,0.3499999999999999,0.02,0.03,0,0, 0,0.0,-0.03,0.0,0.0,0.0,0,0
0,3.8000000000000025,0.01,0.39,0.01,0.03,0,0, 0,0.0,-0.01,0.0,0.0,0.0,0,0
0,3.8000000000000025,0,0.1,0.01,0,0,0, 0,0.0,0,0.0,0.0,0,0,0
0,3.8000000000000025,0,0.39,0.01,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,3.8000000000000025,0,0.46,0.02,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,3.8000000000000025,0,0.87,0.05,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,3.8000000000000025,0,0.09000000000000001,0.05,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,3.8000000000000025,0,0.39,0.01,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,3.8000000000000025,0,0.1,0.01,0,0,0, 0,0.0,0,0.0,0.0,0,0,0
0,3.8000000000000025,0,0.46,0.02,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,3.8000000000000025,0,0.46,0.02,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,3.8000000000000025,0,0.39,0.01,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,3.8000000000000025,0,0.3499999999999999,0.02,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,3.8000000000000025,0,0.39,0.01,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,3.8000000000000025,0,0,0,0,0.13,0, 0.13,0.0,0,0,0,0,0.33999999999999997,0
0.13,3.8000000000000025,0,0,0,0,0.47,0, 0.47,0.0,0,0,0,0,-0.31999999999999995,0
0.6,3.8000000000000025,0,0.1,0.01,0,0,0, -0.09999999999999998,0.0,0.01,0.0,0.0,0,0,0
0.5,3.8000000000000025,0.01,0,0,0,0.15,0, 0.15000000000000002,0.0,0.0,0,0,0,-0.01999999999999999,0
0.65,3.8000000000000025,0.01,0,0,0,0.66,0.01, 0.35,0.0,-0.01,0,0,0,-0.09000000000000008,0.0
1,3.8000000000000025,0.0,0,0,0,0.57,0.01, 0,0.0,0.0,0,0,0,0.0,0.0
1,3.8000000000000025,0.0,0.3499999999999999,0.02,0.03,0,0, -0.17000000000000004,0.10000000000000009,0.02,-0.3499999999999999,-0.02,0.0,0,0
0.83,3.9000000000000026,0.02,0,0,0,0.57,0.01, 0.17000000000000004,0.0,-0.01,0,0,0,-0.019999999999999907,0.0
1,3.9000000000000026,0.01,0.1,0.01,0,0,0, -0.09999999999999998,0.0,0.01,0.0,0.0,0,0,0
0.9,3.9000000000000026,0.02,0,0,0,0.13,0, 0.09999999999999998,0.0,0.0,0,0,0,0.03,0
1,3.9000000000000026,0.02,0,0,0,0.55,0.01, 0,0.0,-0.01,0,0,0,0.0,0.0
1,3.9000000000000026,0.01,0.39,0.01,0.03,0,0, -0.19999999999999996,0.10000000000000009,0.01,-0.39,-0.01,0.0,0,0
0.8,4.000000000000003,0.02,0.53,0.04,0.03,0,0, -0.26,0.09999999999999964,0.039999999999999994,-0.53,-0.04,0.0,0,0
0.54,4.100000000000002,0.06,0,0,0,0.55,0.01, 0.45999999999999996,0.0,-0.010000000000000002,0,0,0,-0.020000000000000018,0.0
1,4.100000000000002,0.049999999999999996,0.87,0.05,0.03,0,0, -0.43999999999999995,0.09999999999999964,0.05000000000000001,-0.87,-0.05,0.0,0,0
0.56,4.200000000000002,0.1,0,0,0,0.53,0.01, 0.43999999999999995,0.0,-0.009999999999999995,0,0,0,0.17999999999999994,0.0
1,4.200000000000002,0.09000000000000001,0,0,0,0.16,0, 0,0.0,0.0,0,0,0,-0.06,0
1,4.200000000000002,0.09000000000000001,0.1,0.01,0,0,0, -0.09999999999999998,0.0,0.009999999999999995,0.0,0.0,0,0,0
0.9,4.200000000000002,0.1,0,0,0,0.71,0.01, 0.09999999999999998,0.0,-0.009999999999999995,0,0,0,0.28,0.0
1,4.200000000000002,0.09000000000000001,0.1,0.01,0,0,0, -0.09999999999999998,0.0,0.009999999999999995,0.0,0.0,0,0,0
0.9,4.200000000000002,0.1,0.46,0.02,0.03,0,0, -0.22999999999999998,0.09999999999999964,0.01999999999999999,-0.46,-0.02,0.0,0,0
0.67,4.300000000000002,0.12,0.09000000000000001,0.05,0.03,0,0, -0.050000000000000044,0.09999999999999964,0.05000000000000002,-0.09000000000000001,-0.05,0.0,0,0
0.62,4.400000000000001,0.17,0.8,0.0,0.03,0,0, -0.4,0.0,-0.03,-0.31,0.0,0.0,0,0
0.22,4.400000000000001,0.14,0.72,0.01,0.03,0,0, -0.22,0.0,-0.030000000000000013,-0.10999999999999999,0.0,0.0,0,0
0,4.400000000000001,0.11,0.61,0.01,0.03,0,0, 0,0.0,-0.03,0.0,0.0,0.0,0,0
0,4.400000000000001,0.08,0,0,0,0.99,0.01, 0.99,0.0,-0.009999999999999995,0,0,0,-0.32999999999999996,0.0
0.99,4.400000000000001,0.07,0,0,0,0.66,0.01, 0.010000000000000009,0.0,-0.010000000000000002,0,0,0,0.25,0.0
1,4.400000000000001,0.060000000000000005,0,0,0,0.1,0, 0,0.0,0.0,0,0,0,0.30000000000000004,0
1,4.400000000000001,0.060000000000000005,0.61,0.01,0.03,0,0, -0.30000000000000004,0.09999999999999964,0.010000000000000002,-0.61,-0.01,0.0,0,0
0.7,4.500000000000001,0.07,0.33,0.02,0.03,0,0, -0.16999999999999993,0.09999999999999964,0.01999999999999999,-0.33,-0.02,0.0,0,0
0.53,4.6000000000000005,0.09,0.1,0.01,0,0,0, -0.09999999999999998,0.0,0.009999999999999995,0.0,0.0,0,0,0
0.43000000000000005,4.6000000000000005,0.09999999999999999,0,0,0,0.4,0, 0.4,0.0,0.0,0,0,0,-0.010000000000000009,0
0.8300000000000001,4.6000000000000005,0.09999999999999999,0.49000000000000005,0.0,0.03,0,0, -0.2400000000000001,0.09999999999999964,1.3877787807814457e-17,-0.49000000000000005,0.0,0.0,0,0
0.59,4.7,0.1,0,0,0,0.91,0.01, 0.41000000000000003,0.0,-0.009999999999999995,0,0,0,-0.15000000000000002,0.0
1,4.7,0.09000000000000001,0,0,0,0.76,0.01, 0,0.0,-0.009999999999999995,0,0,0,-0.21999999999999997,0.0
1,4.7,0.08000000000000002,0.61,0.03,0.03,0,0, -0.30000000000000004,0.09999999999999964,0.029999999999999985,-0.61,-0.03,0.0,0,0
0.7,4.8,0.11,0.1,0.01,0,0,0, -0.09999999999999998,0.0,0.009999999999999995,0.0,0.0,0,0,0
0.6,4.8,0.12,0.1,0.01,0,0,0, -0.09999999999999998,0.0,0.010000000000000009,0.0,0.0,0,0,0
0.5,4.8,0.13,0.15,0.02,0.03,0,0, -0.08000000000000002,0.09999999999999964,0.01999999999999999,-0.15,-0.02,0.0,0,0
0.42,4.8999999999999995,0.15,0,0,0,0.54,0.01, 0.54,0.0,-0.010000000000000009,0,0,0,-0.010000000000000009,0.0
0.96,4.8999999999999995,0.13999999999999999,0,0,0,0.39,0, 0.040000000000000036,0.0,0.0,0,0,0,-0.06,0
1,4.8999999999999995,0.13999999999999999,0.66,0.02,0.03,0,0, -0.32999999999999996,0.09999999999999964,0.020000000000000018,-0.66,-0.02,0.0,0,0
0.67,4.999999999999999,0.16,0.1,0.01,0,0,0, -0.09999999999999998,0.0,0.010000000000000009,0.0,0.0,0,0,0
0.5700000000000001,4.999999999999999,0.17,0.1,0.01,0,0,0, -0.09999999999999998,0.0,0.010000000000000009,0.0,0.0,0,0,0
0.4700000000000001,4.999999999999999,0.18000000000000002,0.68,0.04,0.03,0,0, -0.3400000000000001,0.0,-0.030000000000000027,-0.23500000000000004,0.0,0.0,0,0
0.13,4.999999999999999,0.15,0,0,0,0.33,0, 0.33,0.0,0.0,0,0,0,-0.18000000000000002,0
0.46,4.999999999999999,0.15,0.78,0.03,0.03,0,0, -0.39,0.0,-0.03,-0.22999999999999998,0.0,0.0,0,0
0.07,4.999999999999999,0.12,0.94,0.0,0.03,0,0, -0.07,0.0,-0.03,-0.03500000000000003,0.0,0.0,0,0
0,4.999999999999999,0.09,0.1,0.01,0,0,0, 0,0.0,0.0,0.0,0.0,0,0,0
0,4.999999999999999,0.09,0.55,0.03,0.03,0,0, 0,0.0,-0.03,0.0,0.0,0.0,0,0
0,4.999999999999999,0.06,0,0,0,0.53,0.01, 0.53,0.0,-0.010000000000000002,0,0,0,0.37,0.0
0.53,4.999999999999999,0.049999999999999996,0.61,0.03,0.03,0,0, -0.30000000000000004,0.0,-0.029999999999999995,-0.265,0.0,0.0,0,0
0.23,4.999999999999999,0.02,0.9049999999999999,0.0,0.03,0,0, -0.23,0.0,-0.02,-0.11499999999999999,0.0,0.0,0,0
0,4.999999999999999,0,0.55,0.03,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.1,0.01,0,0,0, 0,0.0,0,0.0,0.0,0,0,0
0,4.999999999999999,0,0.55,0.03,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.21,0.02,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.345,0.03,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0,0,0,0.15,0, 0.15,0.0,0,0,0,0,0.010000000000000009,0
0.15,4.999999999999999,0,0,0,0,0.9,0.01, 0.0,0.0,0,0,0,0,0.0,0.0
0.15,4.999999999999999,0,0.1,0.01,0,0,0, -0.1,0.0,0.01,0.0,0.0,0,0,0
0.04999999999999999,4.999999999999999,0.01,0,0,0,0.16,0, 0.16,0.0,0.0,0,0,0,0.27,0
0.21,4.999999999999999,0.01,0.7899999999999999,0.0,0.03,0,0, -0.21,0.0,-0.01,-0.10499999999999998,0.0,0.0,0,0
0,4.999999999999999,0,0.6849999999999999,0.0,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.55,0.03,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.55,0.03,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.55,0.03,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.1,0.01,0,0,0, 0,0.0,0,0.0,0.0,0,0,0
0,4.999999999999999,0,0.445,0.04,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0,0,0,0.43,0, 0.43,0.0,0,0,0,0,-0.31,0
0.43,4.999999999999999,0,0.55,0.03,0.03,0,0, -0.28,0.0,0,-0.21499999999999997,0.0,0.0,0,0
0.15,4.999999999999999,0,0.1,0.01,0,0,0, -0.1,0.0,0.01,0.0,0.0,0,0,0
0.04999999999999999,4.999999999999999,0.01,0.345,0.03,0.03,0,0, -0.04999999999999999,0.0,-0.01,-0.025000000000000022,0.0,0.0,0,0
0,4.999999999999999,0,0.3350000000000001,0.03,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.21,0.02,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.1,0.01,0,0,0, 0,0.0,0,0.0,0.0,0,0,0
0,4.999999999999999,0,0.31999999999999995,0.03,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.6849999999999999,0.0,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.1,0.01,0,0,0, 0,0.0,0,0.0,0.0,0,0,0
0,4.999999999999999,0,0.445,0.04,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.1,0.01,0,0,0, 0,0.0,0,0.0,0.0,0,0,0
0,4.999999999999999,0,0,0,0,0.9,0.01, 0,0.0,0,0,0,0,0.0,0.0
0,4.999999999999999,0,0.445,0.04,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.1,0.01,0,0,0, 0,0.0,0,0.0,0.0,0,0,0
0,4.999999999999999,0,0.1,0.01,0,0,0, 0,0.0,0,0.0,0.0,0,0,0
0,4.999999999999999,0,0,0,0,0.9,0.01, 0,0.0,0,0,0,0,0.0,0.0
0,4.999999999999999,0,0.21,0.02,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.3350000000000001,0.03,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.445,0.04,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0.445,0.04,0.03,0,0, 0,0.0,0,0.0,0.0,0.0,0,0
0,4.999999999999999,0,0,0,0,0.9,0.01, 0,0.0,0,0,0,0,0.0,0.0
